amt_id	amt_trial	amt_time	rt	map	domain	repeat	mapScore	xType	xEIG	xA	xCond	xText	phase	y	AIG	alternate	heldout	prior_val	prior_score
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[\\\"hot\\\"],\\\"hot\\\":[],\\\"on\\\":[]}]\"}"	0.0519966556116011
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[\\\"hot\\\"],\\\"hot\\\":[],\\\"on\\\":[\\\"bright\\\"]}]\"}"	0.06221819677051864
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[\\\"on\\\"],\\\"hot\\\":[],\\\"on\\\":[]}]\"}"	0.07858251764471648
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[\\\"on\\\"],\\\"hot\\\":[\\\"on\\\"],\\\"on\\\":[]}]\"}"	0.07858251764471662
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[\\\"on\\\"],\\\"hot\\\":[],\\\"on\\\":[\\\"hot\\\"]}]\"}"	0.07854783117540241
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[],\\\"hot\\\":[],\\\"on\\\":[\\\"hot\\\"]}]\"}"	0.03417305389019421
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[],\\\"hot\\\":[\\\"bright\\\"],\\\"on\\\":[]}]\"}"	0.03475691413117513
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[\\\"hot\\\"],\\\"hot\\\":[\\\"on\\\"],\\\"on\\\":[]}]\"}"	0.08221484946936883
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[\\\"on\\\"],\\\"hot\\\":[\\\"bright\\\"],\\\"on\\\":[]}]\"}"	0.07858251764471655
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[],\\\"hot\\\":[\\\"on\\\"],\\\"on\\\":[]}]\"}"	0.034574550943920875
