loaded webppl-oed [v0.0.1-84e993f]
loaded underscore [v1.8.3-84e993f]
loaded webppl [v0.8.1-84e993f]
skip	pTrue	mNo	mName	aWeights	aPriors	trial	pMax	mMax	x	EIG	y	ll
1	0.21471671349904006	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	5	0.24137994729807555	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	0.29200780184734537	0.999999	-10.116692439260738
1	0.3344548500418719	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	6	0.3759870052083931	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]	0.27270222117167	0.8	-10.116692439260738
1	0.37402599965479044	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	7	0.37402599965479044	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	0.27160410650736116	0.8	-10.116692439260738
1	0.40674299562657557	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	8	0.40674299562657557	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	0.16210438968280164	0.999999	-10.116692439260738
1	0.30935397546550086	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	9	0.30935397546550086	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are not bright. What proportion are hot? in [0, 1]	0.20787395251716242	0.4	-10.116692439260738
1	0.3586416884359421	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	10	0.3586416884359421	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are not hot. What proportion are on? in [0, 1]	0.1509597514944678	0.2	-10.116692439260738
1	0.3701679837650804	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	11	0.3701679837650804	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are bright. What proportion are hot? in [0, 1]	0.14128063909974578	0.6000000000000001	-10.116692439260738
1	0.37819004100920217	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	12	0.37819004100920217	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	0.1452060006600666	0.999999	-10.116692439260738
1	0.3167522465065899	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	13	0.3573249084763983	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and not on. What proportion are hot? in [0, 1]	0.14369552305755856	0.4	-10.116692439260738
1	0.39239664847694355	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	14	0.39239664847694355	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	0.11914571851793923	0.2	-10.116692439260738
1	0.5061344931222576	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	15	0.5061344931222576	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs. How many are hot? in [0, 1]	0.0948975604609882	0.6000000000000001	-10.116692439260738
1	0.528590795224251	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	16	0.528590795224251	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are not bright and not hot. What proportion are on? in [0, 1]	0.08041893214791508	0.000001	-10.116692439260738
1	0.6963524541322433	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	17	0.6963524541322433	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	0.044241230119728595	0.6000000000000001	-10.116692439260738
1	0.6372410055693828	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	18	0.6372410055693828	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are not on. What proportion are bright? in [0, 1]	0.04610702399888833	0.9	-10.116692439260738
1	0.5793300782600288	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	19	0.5793300782600288	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are not hot. What proportion are bright? in [0, 1]	0.04516291833182744	0.9	-10.116692439260738
1	0.5242211842653736	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	20	0.5242211842653736	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs. How many are bright? in [0, 1]	0.028007502459592243	0.9	-10.116692439260738
1	0.47015688543671275	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	21	0.47015688543671275	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	0.02733239265904113	0.6000000000000001	-10.116692439260738
1	0.43406567227561194	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	22	0.43406567227561194	[{"bright":["on"],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	0.02576781870104653	0.999999	-10.116692439260738
1	0.4119067581080259	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	23	0.41966553083367975	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright. What proportion are on? in [0, 1]	0.015273069083229049	0.4	-10.116692439260738
1	0.373889856272083	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	24	0.46876776691792443	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright. What proportion are on? in [0, 1]	0.005195507849549035	0.1	-10.116692439260738
1	0.37374396318291636	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	25	0.47141588305552445	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and not on. What proportion are bright? in [0, 1]	0.0012131767553311913	0.9	-10.116692439260738
1	0.3772035238382377	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	26	0.4683463912446525	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not on. What proportion are hot? in [0, 1]	0.00010229901411653645	0.4	-10.116692439260738
1	0.3718161719730268	11	[{"bright":["on"],"hot":["on"],"on":[]}]	{"bright":[0.9],"hot":[0.7000000000000001],"on":[]}	{"bright":0.9,"hot":0.4,"on":0.4}	27	0.47545870651130007	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs. How many are on? in [0, 1]	0.00003299137436259218	0.4	-10.116692439260738
1	0.05263157894736844	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	1	0.05263157894736844	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	0.28606098651941375	0.5	-9.156573146807775
1	0.07686980126549103	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	2	0.07745664476966048	[{"bright":[],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	0.3186908351059395	0.999999	-9.156573146807775
1	0.028916440571081045	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	3	0.14495587297398557	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	0.29086589139798946	0.4	-9.156573146807775
1	0.04452657720596712	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	4	0.2283007159730188	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	0.3145736959141442	0.9	-9.156573146807775
1	0.09349025341575691	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	5	0.36626036404717977	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	0.27720250336437924	0.9	-9.156573146807775
1	0.12810262186301857	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	6	0.5018464319314643	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are bright. What proportion are on? in [0, 1]	0.2281101586817463	0.9	-9.156573146807775
1	0.1525071945198555	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	7	0.5974373785586157	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	0.216913955165244	0.999999	-9.156573146807775
1	0.038761497117835476	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	8	0.7473476813895346	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	0.17821992322473632	0.9	-9.156573146807775
1	0.02816125253591997	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	9	0.8457465818552683	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs. How many are on? in [0, 1]	0.0788691265849201	0.9	-9.156573146807775
1	0.023752440195898988	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	10	0.8924492711062096	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	0.05546071332685057	0.999999	-9.156573146807775
1	0.007128793099063686	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	11	0.9239362085692706	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not hot. What proportion are on? in [0, 1]	0.040091438847119173	0.9	-9.156573146807775
1	0.007412575093233195	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	12	0.947251735042871	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not on. What proportion are bright? in [0, 1]	0.024079933420944128	0.999999	-9.156573146807775
1	0.006176343540795317	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	13	0.9405140005526604	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not hot and not on. What proportion are bright? in [0, 1]	0.026887252827359147	0.999999	-9.156573146807775
1	0.006064242649403956	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	14	0.9317854246542848	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	0.02679504453307919	0.999999	-9.156573146807775
1	0.005723501873697352	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	15	0.8979846630575482	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not bright and not hot. What proportion are on? in [0, 1]	0.05400569703102468	0.4	-9.156573146807775
1	0.005781841939839684	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	16	0.9334632197760739	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not bright. What proportion are on? in [0, 1]	0.03061661718582041	0.4	-9.156573146807775
1	0.005730823170647455	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	17	0.9520766395233669	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	0.01651869081816971	0.999999	-9.156573146807775
1	0.004201881512887218	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	18	0.9280029746533492	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not hot. What proportion are bright? in [0, 1]	0.01682422348793758	0.999999	-9.156573146807775
1	0.0041114990342365	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	19	0.9151195001521472	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	0.015586582990614734	0.5	-9.156573146807775
1	0.0066424423675630895	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	20	0.9065042071814121	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not on. What proportion are hot? in [0, 1]	0.015988399745549116	0.5	-9.156573146807775
1	0.008252253404977329	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	21	0.8948893725316197	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs. How many are bright? in [0, 1]	0.015610039734465835	0.999999	-9.156573146807775
1	0.006388947672782025	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	22	0.870658571069235	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]	0.010627040692906275	0.5	-9.156573146807775
1	0.0075594586362866594	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	23	0.8558256209582612	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not bright. What proportion are hot? in [0, 1]	0.009948665988197285	0.5	-9.156573146807775
1	0.012187907038238483	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	24	0.84603461784094	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are not bright and not on. What proportion are hot? in [0, 1]	0.010386408616460372	0.5	-9.156573146807775
1	0.019687955097683948	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	25	0.8379614175908151	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are bright. What proportion are hot? in [0, 1]	0.009566963446745506	0.5	-9.156573146807775
1	0.023202136592932233	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	26	0.8204033632098569	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	0.003041818662022649	0.5	-9.156573146807775
1	0.02409620284177493	12	[{"bright":[],"hot":[],"on":["bright"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.999999,"hot":0.5,"on":0.4}	27	0.8179525886856804	[{"bright":["hot"],"hot":[],"on":["bright"]}]	Imagine 100 lightbulbs. How many are hot? in [0, 1]	0.0000337870801855565	0.5	-9.156573146807775
1	0.05263157894736844	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	1	0.05263157894736844	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	0.28675556438429733	0.1	-9.744046692616593
1	0.1095957943025956	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	2	0.1095957943025956	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	0.302489214527661	0.7000000000000001	-9.744046692616593
1	0.14534931918505448	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	3	0.14534931918505448	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	0.2856734932247985	0.7000000000000001	-9.744046692616593
1	0.19801431106584633	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	4	0.19801431106584633	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	0.2807209465522282	0.999999	-9.744046692616593
1	0.31413666696612097	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	5	0.31413666696612097	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	0.270666583076045	0.4	-9.744046692616593
1	0.38604781049811165	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	6	0.38604781049811165	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	0.25498280549066255	0.999999	-9.744046692616593
1	0.5889368568500852	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	7	0.5889368568500852	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]	0.23599057896999642	0.999999	-9.744046692616593
1	0.7959087216062086	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	8	0.7959087216062086	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	0.11108580295158317	0.999999	-9.744046692616593
1	0.746193756080871	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	9	0.746193756080871	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	0.10332605731947113	0.999999	-9.744046692616593
1	0.8327795636517162	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	10	0.8327795636517162	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not hot. What proportion are bright? in [0, 1]	0.06945748557553444	0.9	-9.744046692616593
1	0.8793612951196441	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	11	0.8793612951196441	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not bright and not hot. What proportion are on? in [0, 1]	0.05027301981591381	0.30000000000000004	-9.744046692616593
1	0.8611644196006116	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	12	0.8611644196006116	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]	0.051918138519019295	0.999999	-9.744046692616593
1	0.9297169754500384	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	13	0.9297169754500384	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	0.02567506664734181	0.8	-9.744046692616593
1	0.9316236428661745	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	14	0.9316236428661745	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not hot and not on. What proportion are bright? in [0, 1]	0.02658467578695294	0.7000000000000001	-9.744046692616593
1	0.9572056886447915	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	15	0.9572056886447915	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright. What proportion are on? in [0, 1]	0.01292861309453726	0.9	-9.744046692616593
1	0.9608688992319333	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	16	0.9608688992319333	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not bright. What proportion are on? in [0, 1]	0.011686228295704636	0.4	-9.744046692616593
1	0.9601364419879937	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	17	0.9601364419879937	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not bright. What proportion are hot? in [0, 1]	0.012199135312693963	0.2	-9.744046692616593
1	0.964827400045896	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	18	0.964827400045896	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not on. What proportion are bright? in [0, 1]	0.007718138840395056	0.7000000000000001	-9.744046692616593
1	0.9665844876728998	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	19	0.9665844876728998	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not bright and not on. What proportion are hot? in [0, 1]	0.00710185519779341	0.1	-9.744046692616593
1	0.9718016314629634	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	20	0.9718016314629634	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not on. What proportion are hot? in [0, 1]	0.005128889970044183	0.1	-9.744046692616593
1	0.9742617740556296	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	21	0.9742617740556296	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs. How many are bright? in [0, 1]	0.0031705266026134634	0.9	-9.744046692616593
1	0.9791388776611961	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	22	0.9791388776611961	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs. How many are on? in [0, 1]	0.0029387686377099153	0.9	-9.744046692616593
1	0.9788396702485862	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	23	0.9788396702485862	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are not hot. What proportion are on? in [0, 1]	0.0020738599993801064	0.8	-9.744046692616593
1	0.9750251162123169	13	[{"bright":["on"],"hot":[],"on":["hot"]}]	{"bright":[0.9],"hot":[],"on":[0.8]}	{"bright":0.7000000000000001,"hot":0.4,"on":0.8}	24	0.9750251162123169	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright. What proportion are hot? in [0, 1]	0.0017163400014962797	0.4	-9.744046692616593
